UUID,DATUM_AEND,DATUM_ERST,ERSTELL_J,ERSTELL_M,REVISION_J,REVISION_M,GRUND_AEND,HERKUNFT,HERKUNFT_J,HERKUNFT_M,OBJEKTART,REVISION_Q,KUNSTBAUTE,WANDERWEGE,BEFAHRBARK,EROEFFNUNG,STUFE,RICHTUNGSG,STR_NAME_U,NAME,BELAGSART,KREISEL,VERKEHRSBE,EIGENTUEME,VERKEHRSBD,slug,water_name,city_slug,length
{B34C4FE0-34CD-4636-9922-830E6AB63479},2015/03/20,2009/03/04,2004,3,2015,6,verbessert,swisstopo,2009,6,Autobahn,2016_Aufbau,Bruecke,,k_W,,1,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,plage-de-dorigny,Lac Léman,saint-sulpice,44682.524
{09B8907D-A72E-49B0-A620-D307EE1BE98C},2017/01/04,2007/09/20,2000,,2016,6,verbessert,swisstopo,2016,6,Autobahn,1412_Aufbau,Bruecke,,k_W,,1,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,sihl_zuerich_eichenbergerd,Sihl,zurich,63764.810
{931B8FD4-0DC0-4CA3-919C-DD7787BB475D},2015/04/22,2009/04/27,2004,4,2016,6,verbessert,swisstopo,2010,4,Autobahn,2017_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,les-glariers,Rhône,riddes,55305.242
{34E59F4B-1263-4C75-9E59-5F61D6B28C23},2015/03/20,2009/03/04,2004,3,2015,6,verbessert,swisstopo,2009,6,Autobahn,2016_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,vidy-ruines,Lac Léman,lausanne,52683.356
{27EEFB01-188B-4FB3-973E-BC8BCDB434FD},2017/02/21,2009/04/27,2004,4,2016,6,verbessert,swisstopo,2016,6,6m Strasse,2017_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Verbindungsstrasse,tschilljus,Rhône,salgesch,33324.504
{7CC30ADF-504F-4DA6-9C5A-A510D3694525},2015/04/16,2009/04/27,2004,4,2016,6,verbessert,swisstopo,2010,4,Autobahn,2017_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,baye-de-montreux-g,Lac Léman,montreux,28442.601
{079DE91F-413B-42DA-B54D-C301D8C1CE57},2016/11/02,2009/08/12,2004,8,2016,6,verbessert,swisstopo,2016,6,10m Strasse,2016_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,aare_bern_gerberm,Aare,bern,47570.289
{28E12DAB-042C-459C-B640-DDC32D204D62},2015/03/23,2009/08/12,2004,8,2016,6,verbessert,swisstopo,2010,3,10m Strasse,2016_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Verbindungsstrasse,aare_bern_caveltin,Aare,muri-bei-bern,46827.536
{CE44CDAE-3655-4F6E-9A08-CFC1105801C1},2015/10/15,2009/04/27,2000,4,2013,6,verbessert,swisstopo,2013,6,4m Strasse,1412_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Verbindungsstrasse,reuss_hunenberg_eberhardy,Reuss,hunenberg,29510.441
{61F78CF3-29B2-407C-ADA8-3B627AF842F6},2019/11/27,2009/08/12,2004,8,2019,6,verbessert,swisstopo,2019,6,Zufahrt,2017_Aufbau,Bruecke,,k_W,,1,Falsch,{29DD1C27-F313-4BBA-9A9D-C98EBDB7A09C},Glättemühleviadukt,Hart,k_W,,Bund,Hochleistungsstrasse,zulg_steffisburg_schmassmanne,Zulg,steffisburg,58335.466
{AD55171B-55E5-48E0-A3DE-B8254261F20F},2015/04/16,2009/04/27,2004,4,2016,6,verbessert,swisstopo,2010,4,10m Strasse,2017_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,anarchy-beach,Lac Léman,la-tour-de-peilz,19784.947
{6839A3A5-2634-45CA-B2EF-7DAC7829AED8},2016/05/10,2009/04/27,2005,4,2019,10,verbessert,swisstopo,2014,6,Autostrasse,2018_Aufbau,Tunnel,,k_W,,-2,Falsch,{27B4AD1F-8468-4B1B-8D59-8C380386FAAC},Ligerztunnel,Hart,Falsch,,Bund,Hochleistungsstrasse,ligerz-strand,Bielersee,ligerz,24763.560
{72329DF8-1DE0-4ABE-9DD4-059D706C24A2},2016/02/02,2007/09/20,2002,,2014,6,verbessert,swisstopo,2014,6,6m Strasse,2015_Aufbau,Keine,Wanderweg,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,bodensee_steinach_dolder_a,Bodensee,steinach,44987.807
{EB67D1A2-A1D9-4AEB-826A-E625564F732E},2018/07/05,2007/09/20,2000,,2016,6,verbessert,swisstopo,2016,6,Autobahn,1412_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,sihl_adliswil_oggi_fort,Sihl,adliswil,66615.512
{0ED8BBBE-C56B-4B96-93B6-BB3F7B55E0AC},2016/02/04,2007/09/20,2002,,2014,6,verbessert,swisstopo,2014,6,Autobahn,2015_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,seeflechsen,Walensee,glarus-nord,35720.015
{55A04690-7499-495C-941C-E976C2E432E7},2015/03/20,2009/08/12,2004,8,2016,6,verbessert,swisstopo,2010,3,Autobahn,2016_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,aarezufluss_bern_scheurerk,Aare,bern,71736.283
{9F076AA4-2A54-4FAB-AD27-9B7068DE81DA},2015/03/23,2009/08/12,2004,8,2016,6,verbessert,swisstopo,2010,3,10m Strasse,2016_Aufbau,Keine,Wanderweg,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Verbindungsstrasse,aare_elfenau_cataldiv,Aare,bern,59468.477
{335B5980-309C-4F55-BD70-6E6698DFFDF7},2016/02/02,2007/09/20,2002,,2014,6,verbessert,swisstopo,2014,6,8m Strasse,2015_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,bodensee_thal_schlachterj_1,Bodensee,thal,26054.820
{A86BDBC3-AC48-4BF8-AB87-73C073035348},2016/02/02,2007/09/20,2002,,2014,6,verbessert,swisstopo,2014,6,8m Strasse,2015_Aufbau,Bruecke,,k_W,,1,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,bodensee_horn_huberm,Bodensee,horn,25445.882
{5D0B2777-42BC-4CF6-964C-2872D2D8D45F},2019/11/28,2009/04/27,2006,4,2019,6,verbessert,swisstopo,2019,6,Autobahn,1312_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,aare_suhrespitz_badert,Aare,aarau,62257.478
{4E9815F8-A989-4C41-9707-C278113BF92D},2015/03/17,2009/08/12,2004,8,2016,6,verbessert,swisstopo,2010,3,6m Strasse,2016_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Verbindungsstrasse,cudrefin-alternate,Neuenburgersee,cudrefin,17980.005
{39A9E25B-FC80-43CA-A8CB-F3F9AB8A0EBC},2015/04/02,2009/03/04,2004,3,2015,6,verbessert,swisstopo,2009,6,6m Strasse,2016_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,boiron,Lac Léman,tolochenaz,15100.620
{0E9CE734-4A7D-4C35-8167-D04C7F5858A4},2015/08/11,2012/06/19,2012,3,2012,3,verbessert,swisstopo,2012,3,6m Strasse,1312_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,pfaffner_rothrist_ischik,Pfaffnern,rothrist,43516.937
{CC052B9A-5D0F-4E8F-988D-96453204128E},2019/11/25,2007/09/20,2002,,2019,6,verbessert,swisstopo,2019,6,8m Strasse,2015_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,rhein_laag_jungbluthn,Rhein,busingen-a-hochrhein,27754.120
{B34C4FE0-34CD-4636-9922-830E6AB63479},2015/03/20,2009/03/04,2004,3,2015,6,verbessert,swisstopo,2009,6,Autobahn,2016_Aufbau,Bruecke,,k_W,,1,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,tiger-duck-beach,Lac Léman,saint-sulpice,45470.197
{8C8F7307-D96F-4957-BF72-AFC22F5232A1},2011/12/19,2007/09/20,2002,,2013,6,verbessert,swisstopo,2010,6,2m Weg,1412_Aufbau,Keine,,Wahr,,0,Falsch,,,Natur,k_W,,k_W,k_W,greifensee_fallanden_simmenc,Greifensee,fallanden,23642.615
{8BEE6F97-C5E3-4607-8C58-436A6AB41326},2016/04/06,2009/04/27,2005,4,2018,6,verbessert,swisstopo,2014,6,4m Strasse,2018_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,ub,Durchgangsstrasse,rhein_basel_blarerp_1,Rhein,huningue,16290.637
{3658045E-BC47-43E0-8209-B1AD9B3F2BF5},2016/07/14,2009/08/12,2004,8,2016,6,verbessert,swisstopo,2016,6,Autobahn,2016_Aufbau,Tunnel,,k_W,,-3,Wahr,{7C113E90-6DE2-4722-82D8-1B79A150C432},Tunnel de Neuchâtel,Hart,Falsch,,Bund,Hochleistungsstrasse,evole-plage,Neuenburgersee,neuchatel,55957.354
{4E9815F8-A989-4C41-9707-C278113BF92D},2015/03/17,2009/08/12,2004,8,2016,6,verbessert,swisstopo,2010,3,6m Strasse,2016_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Verbindungsstrasse,impromptu_cudrefin,Neuenburgersee,cudrefin,17392.244
{390C354A-63E2-4082-9FC9-5C4B90A1D511},2018/04/04,2007/09/20,2000,,2016,6,verbessert,swisstopo,2016,6,Autobahn,1412_Aufbau,Bruecke,,k_W,,1,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,katzensee_regensdorfzuerichaffoltern_stueberj,Katzensee,zurich,36221.788
{20300623-94D5-481E-9414-81231D3BC318},2019/07/18,2007/09/20,2002,,2019,5,verbessert,swisstopo,2014,6,6m Strasse,2015_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Verbindungsstrasse,thur_schoenenberg_schaera,Thur,kradolf-schonenberg,37327.530
{6F5903E2-54CB-4FD4-B178-711B7769B82F},2019/07/05,2009/04/27,2005,4,2019,10,verbessert,swisstopo,2019,7,Autobahn,2018_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,aare_solothurn_nguyena,Aare,solothurn,38956.956
{B5C482A7-1113-4555-96CD-4674E633244C},2015/09/17,2009/04/27,2000,4,2013,6,verbessert,swisstopo,2010,6,6m Strasse,1412_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Verbindungsstrasse,reuss,Reuss,bremgarten,28266.115
{344A45DD-9598-4BD9-A32C-75DF424FC86A},2011/12/19,2007/09/20,2002,,2013,6,verbessert,swisstopo,2010,6,2m Weg,1412_Aufbau,Keine,,Wahr,,0,Falsch,,,Hart,k_W,,k_W,k_W,greifensee_fallanden_meistery,Greifensee,fallanden,24209.744
{92ED59C2-0523-43EB-9A8A-582F45E876F7},2016/02/25,2009/04/27,2006,4,2019,6,verbessert,swisstopo,2015,6,6m Strasse,2018_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Verbindungsstrasse,vira-spiaggia-left-of-river,Lago Maggiore,gambarogno,21862.702
{E4C341E7-1FEF-4B83-A065-1D07733946CC},2016/02/15,2007/09/20,2002,,2013,6,verbessert,swisstopo,2013,6,6m Strasse,1412_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,aabach,Zurichsee,schmerikon,25183.491
{52DB4FCD-74D1-485F-903A-4320AFEB983E},2019/12/17,2009/04/27,2005,4,2019,10,verbessert,swisstopo,2017,6,6m Strasse,2018_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,sorne_birse_wwfjura,Birs,delemont,40020.022
{F24D1F9C-E95D-4CB7-A526-41CA37AE50F5},2017/02/22,2009/04/27,2004,4,2016,6,restrukturiert,swisstopo,2010,4,8m Strasse,2017_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,quai-maria-belgia,Lac Léman,vevey,32082.693
{BA62BCAE-E2B3-41F7-AC9A-8DC267DE5766},2016/02/11,2007/09/20,2002,,2013,6,verbessert,swisstopo,2013,6,8m Strasse,1412_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,zuerichsee_staefa_hennm,Zurichsee,stafa,22489.558
{13A27DD1-9B4A-488A-B1EF-5249587437F3},2016/06/13,2007/09/20,2003,,2014,6,verbessert,swisstopo,2014,6,6m Strasse,2016_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,inn_pradella_kohlt,Inn,scuol,28821.750
{A54AEC75-2B17-4179-89D9-ABA3507388AE},2018/08/15,2007/09/20,2000,,2016,6,verbessert,swisstopo,2016,6,10m Strasse,1412_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,zurcher-strand,Zurichsee,zurich,66722.836
{64CADFCE-816E-4CA6-8362-595177856683},2016/07/28,2009/08/12,2004,8,2016,6,restrukturiert,swisstopo,2010,3,Autobahn,2016_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,aare_bern_scheurerk,Aare,bern,71651.351
{A123D46B-50F3-4C11-BCCF-B8A2C7331C0E},2015/02/25,2009/03/04,2004,3,2015,6,verbessert,swisstopo,2009,6,Autobahn,2016_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,la-morges,Lac Léman,morges,38405.925
{F021BEC3-B327-472F-8465-07ACA532E643},2019/11/26,2009/04/27,2005,4,2019,10,verbessert,swisstopo,2019,6,Autostrasse,2018_Aufbau,Bruecke,,k_W,,1,Falsch,,,Hart,Falsch,,Bund,Hochleistungsstrasse,brugg-be-buren-bsg-standort,Aare|Nidau-Büren-Kanal,brugg,51650.622
{087D9AC4-E653-4143-A2F5-41022FC40622},2015/10/07,2007/09/20,2000,,2013,6,verbessert,swisstopo,2010,6,Autobahn,1412_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,limmat_zurich_mortensena_meiera,Limmat,zurich,74713.558
{EF0B1C39-AF7D-4D48-B89E-B6B57F06267B},2015/04/16,2009/04/27,2004,4,2016,6,verbessert,swisstopo,2010,4,10m Strasse,2017_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,le-pierrier,Lac Léman,montreux,30805.432
{E01BCF92-D961-4827-9F65-07EBD6C2252E},2015/03/27,2010/11/15,2010,3,2016,6,verbessert,swisstopo,2010,3,10m Strasse,2016_Aufbau,Keine,Wanderweg,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Verbindungsstrasse,lotschebach_bern_scheurerk,Lötschebach,ostermundigen,46427.896
{B26D3E16-F121-47C5-94BD-1087C2E9D993},2017/11/15,2009/04/27,2005,4,2018,6,verbessert,swisstopo,2017,6,Autobahn,2018_Aufbau,Keine,,k_W,,0,Wahr,,,Hart,Falsch,,Bund,Hochleistungsstrasse,hauterive-petite-plage,Neuenburgersee,hauterive-ne,42939.820
{23490782-9837-499D-B57B-75043C35BDCE},2015/04/01,2009/08/12,2004,8,2016,6,verbessert,swisstopo,2010,4,10m Strasse,2017_Aufbau,Keine,,k_W,,0,Falsch,,,Hart,Falsch,,Kanton,Durchgangsstrasse,thun-strandbad,Thunersee,thun,37772.156
{061DA8CA-FDFA-446F-965C-9B61A5D5045B},2016/02/19,2007/09/20,2002,,2013,6,verbessert,swisstopo,2013,6,2m Weg,1412_Aufbau,Keine,Wanderweg,Wahr,,0,Falsch,,,Hart,k_W,,ub,k_W,rastplatz-stampf,Zurichsee,jona-city,17521.850
{6CD9F0CE-116C-45E9-9088-DDFC0E7F5DE0},2018/06/21,2009/04/27,2005,4,2018,11,verbessert,swisstopo,2017,6,Autobahn,2018_Aufbau,Bruecke,,k_W,,1,Wahr,{B400CA8A-C7F7-439E-AF12-531F00A687DD},Viaduc d'Yverdon,Hart,Falsch,,Bund,Hochleistungsstrasse,la-thiele_le-mujon_confluence,La Thièle,yverdon-les-bains,56549.512
