,code,rank,location,population,groupname,l_weight,type,pcs_m,n_times,quantity,% of total,n_weight
10780,G210,208,thun-strandbad,43734.0,the rest,0.016,l,0.0,1,0,0.0,0.008
10781,G210,208,weissenau-neuhaus,5751.0,the rest,0.08,l,0.0,3,0,0.0,0.024
10782,G210,209,hafeli,2536.0,the rest,0.016,l,0.0,1,0,0.0,0.008
10783,G210,209,pecos-plage,3357.0,the rest,0.008,l,0.0,1,0,0.0,0.008
10784,G210,210,bielersee_vinelz_fankhausers,867.0,the rest,0.088,l,0.0,2,0,0.0,0.016
10785,G210,210,hafeli,2536.0,the rest,0.016,l,0.0,1,0,0.0,0.008
10786,G210,210,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
10787,G210,210,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,1,0,0.0,0.008
10788,G210,210,schusspark-strand,55159.0,the rest,0.016,r,0.0,1,0,0.0,0.008
10789,G210,210,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,1,0,0.0,0.008
10790,G210,210,weissenau-neuhaus,5751.0,the rest,0.08,l,0.0,1,0,0.0,0.008
10791,G210,211,bielersee_vinelz_fankhausers,867.0,the rest,0.088,l,0.0,3,0,0.0,0.024
10792,G210,211,camp-des-peches,4645.0,the rest,0.008,l,0.0,1,0,0.0,0.008
10793,G210,211,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
10794,G210,211,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,3,0,0.0,0.024
10795,G210,211,sundbach-strand,1195.0,the rest,0.016,l,0.0,1,0,0.0,0.008
10796,G210,212,delta-park,12812.0,the rest,0.008,l,0.0,1,0,0.0,0.008
10797,G210,212,gals-reserve,827.0,the rest,0.016,l,0.0,1,0,0.0,0.008
10798,G210,212,ligerz-strand,544.0,the rest,0.016,l,0.0,1,0,0.0,0.008
10799,G210,212,luscherz-plage,560.0,the rest,0.032,l,0.0,2,0,0.0,0.016
10800,G210,212,nidau-strand,6823.0,the rest,0.008,l,0.0,1,0,0.0,0.008
10801,G210,212,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,2,0,0.0,0.016
10802,G210,212,pointe-dareuse,6154.0,the rest,0.008,l,0.0,1,0,0.0,0.008
10803,G210,212,sundbach-strand,1195.0,the rest,0.016,l,0.0,1,0,0.0,0.008
10804,G210,212,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,2,0,0.0,0.016
10805,G210,212,wycheley,3092.0,the rest,0.016,l,0.0,1,0,0.0,0.008
10806,G210,213,aare-limmatspitz,5414.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10807,G210,213,aare-solothurn-lido-strand,16777.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10808,G210,213,aare_brugg_buchie,11179.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10809,G210,213,gals-reserve,827.0,the rest,0.016,l,0.0,1,0,0.0,0.008
10810,G210,213,nouvelle-plage,9716.0,the rest,0.008,l,0.0,1,0,0.0,0.008
10811,G210,213,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,1,0,0.0,0.008
10812,G210,213,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,2,0,0.0,0.016
10813,G210,214,aare_bern_gerberm,133883.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10814,G210,214,bern-tiergarten,133883.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10815,G210,214,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
10816,G210,214,ruisseau-de-la-croix-plage,2320.0,the rest,0.008,l,0.0,1,0,0.0,0.008
10817,G210,215,aare_koniz_hoppej,41784.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10818,G210,215,aare_post,3695.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10819,G210,215,beich,1043.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10820,G210,215,brugg-be-buren-bsg-standort,4390.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10821,G210,215,la-thiele_le-mujon_confluence,30157.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10822,G210,215,luscherz-two,560.0,the rest,0.008,l,0.0,1,0,0.0,0.008
10823,G210,215,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,1,0,0.0,0.008
10824,G210,215,spackmatt,3480.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10825,G210,215,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,2,0,0.0,0.016
10826,G210,216,aare_bern_scheurerk,133883.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10827,G210,216,augustmutzenbergstrandweg,12812.0,the rest,0.008,l,0.0,1,0,0.0,0.008
10828,G210,216,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,1,0,0.0,0.008
10829,G210,217,aare_suhrespitz_badert,21506.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10830,G210,217,gummligrabbe,1920.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10831,G210,218,bern-fahrstrasse,133883.0,the rest,0.008,r,0.0,1,0,0.0,0.008
10832,G211,3,plage-de-cheyres,2320.0,personal items,0.088,l,0.04,1,4,0.00032491267971732594,0.008
10833,G211,6,luscherz-plage,560.0,personal items,0.032,l,0.03,1,2,0.00016245633985866297,0.008
10834,G211,6,plage-de-cheyres,2320.0,personal items,0.088,l,0.025,2,4,0.00032491267971732594,0.016
10835,G211,6,ruisseau-de-la-croix-plage,2320.0,personal items,0.008,l,0.02,1,1,8.122816992933149e-05,0.008
10836,G211,10,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.14,1,4,0.00032491267971732594,0.008
10837,G211,10,gals-reserve,827.0,personal items,0.016,l,0.05,1,1,8.122816992933149e-05,0.008
10838,G211,11,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.03,1,1,8.122816992933149e-05,0.008
10839,G211,11,luscherz-plage,560.0,personal items,0.032,l,0.02,1,1,8.122816992933149e-05,0.008
10840,G211,13,camp-des-peches,4645.0,personal items,0.008,l,0.03,1,1,8.122816992933149e-05,0.008
10841,G211,13,la-petite-plage,30157.0,personal items,0.088,l,0.04,1,4,0.00032491267971732594,0.008
10842,G211,13,plage-de-cheyres,2320.0,personal items,0.088,l,0.01,1,1,8.122816992933149e-05,0.008
10843,G211,13,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.02,1,1,8.122816992933149e-05,0.008
10844,G211,13,weissenau-neuhaus,5751.0,personal items,0.08,l,0.05,2,6,0.00048736901957598897,0.016
10845,G211,14,luscherz-plage,560.0,personal items,0.032,l,0.03,1,2,0.00016245633985866297,0.008
10846,G211,15,mullermatte,55159.0,personal items,0.088,l,0.05,1,2,0.00016245633985866297,0.008
10847,G211,16,evole-plage,33489.0,personal items,0.088,l,0.03,1,2,0.00016245633985866297,0.008
10848,G211,16,weissenau-neuhaus,5751.0,personal items,0.08,l,0.01,1,1,8.122816992933149e-05,0.008
10849,G211,17,schusspark-strand,55159.0,personal items,0.016,r,0.02,1,1,8.122816992933149e-05,0.008
10850,G211,17,weissenau-neuhaus,5751.0,personal items,0.08,l,0.03,1,3,0.00024368450978799449,0.008
10851,G211,18,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.07,1,1,8.122816992933149e-05,0.008
10852,G211,18,evole-plage,33489.0,personal items,0.088,l,0.04,1,2,0.00016245633985866297,0.008
10853,G211,20,la-petite-plage,30157.0,personal items,0.088,l,0.01,1,1,8.122816992933149e-05,0.008
10854,G211,21,hafeli,2536.0,personal items,0.016,l,0.02,1,1,8.122816992933149e-05,0.008
10855,G211,21,mullermatte,55159.0,personal items,0.088,l,0.04,1,2,0.00016245633985866297,0.008
10856,G211,21,weissenau-neuhaus,5751.0,personal items,0.08,l,0.01,1,1,8.122816992933149e-05,0.008
10857,G211,22,ligerz-strand,544.0,personal items,0.016,l,0.12,1,1,8.122816992933149e-05,0.008
10858,G211,22,plage-de-cheyres,2320.0,personal items,0.088,l,0.01,1,1,8.122816992933149e-05,0.008
10859,G211,23,mullermatte,55159.0,personal items,0.088,l,0.03,1,1,8.122816992933149e-05,0.008
10860,G211,24,signalpain,30157.0,personal items,0.008,l,0.04,1,2,0.00016245633985866297,0.008
10861,G211,24,weissenau-neuhaus,5751.0,personal items,0.08,l,0.01,1,1,8.122816992933149e-05,0.008
10862,G211,27,thun-strandbad,43734.0,personal items,0.016,l,0.01,1,1,8.122816992933149e-05,0.008
10863,G211,28,la-petite-plage,30157.0,personal items,0.088,l,0.01,1,1,8.122816992933149e-05,0.008
10864,G211,28,mullermatte,55159.0,personal items,0.088,l,0.03,3,5,0.0004061408496466575,0.024
10865,G211,31,evole-plage,33489.0,personal items,0.088,l,0.02,1,1,8.122816992933149e-05,0.008
10866,G211,32,evole-plage,33489.0,personal items,0.088,l,0.02,1,1,8.122816992933149e-05,0.008
10867,G211,32,mullermatte,55159.0,personal items,0.088,l,0.03,1,1,8.122816992933149e-05,0.008
10868,G211,37,mullermatte,55159.0,personal items,0.088,l,0.02,1,1,8.122816992933149e-05,0.008
10869,G211,39,mullermatte,55159.0,personal items,0.088,l,0.02,1,1,8.122816992933149e-05,0.008
10870,G211,127,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10871,G211,129,pecos-plage,3357.0,personal items,0.008,l,0.0,1,0,0.0,0.008
10872,G211,134,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10873,G211,135,aare_brugg_buchie,11179.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10874,G211,135,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10875,G211,135,la-petite-plage,30157.0,personal items,0.088,l,0.0,3,0,0.0,0.024
10876,G211,135,nidau-strand,6823.0,personal items,0.008,l,0.0,1,0,0.0,0.008
10877,G211,135,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
10878,G211,136,aare-limmatspitz,5414.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10879,G211,136,bern-tiergarten,133883.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10880,G211,136,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,3,0,0.0,0.024
10881,G211,136,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10882,G211,136,la-thiele_le-mujon_confluence,30157.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10883,G211,136,plage-de-cheyres,2320.0,personal items,0.088,l,0.0,3,0,0.0,0.024
10884,G211,136,schusspark-strand,55159.0,personal items,0.016,r,0.0,1,0,0.0,0.008
10885,G211,136,sundbach-strand,1195.0,personal items,0.016,l,0.0,1,0,0.0,0.008
10886,G211,136,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,2,0,0.0,0.016
10887,G211,136,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
10888,G211,137,aare-solothurn-lido-strand,16777.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10889,G211,137,aare_bern_scheurerk,133883.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10890,G211,137,aare_koniz_hoppej,41784.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10891,G211,137,augustmutzenbergstrandweg,12812.0,personal items,0.008,l,0.0,1,0,0.0,0.008
10892,G211,137,beich,1043.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10893,G211,137,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10894,G211,137,camping-gwatt-strand,43734.0,personal items,0.008,l,0.0,1,0,0.0,0.008
10895,G211,137,delta-park,12812.0,personal items,0.008,l,0.0,1,0,0.0,0.008
10896,G211,137,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10897,G211,137,gals-reserve,827.0,personal items,0.016,l,0.0,1,0,0.0,0.008
10898,G211,137,la-petite-plage,30157.0,personal items,0.088,l,0.0,2,0,0.0,0.016
10899,G211,137,nouvelle-plage,9716.0,personal items,0.008,l,0.0,1,0,0.0,0.008
10900,G211,137,plage-de-cheyres,2320.0,personal items,0.088,l,0.0,2,0,0.0,0.016
10901,G211,137,spackmatt,3480.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10902,G211,137,thun-strandbad,43734.0,personal items,0.016,l,0.0,1,0,0.0,0.008
10903,G211,137,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10904,G211,137,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
10905,G211,138,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,3,0,0.0,0.024
10906,G211,138,gummligrabbe,1920.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10907,G211,138,hafeli,2536.0,personal items,0.016,l,0.0,1,0,0.0,0.008
10908,G211,138,hauterive-petite-plage,2623.0,personal items,0.008,l,0.0,1,0,0.0,0.008
10909,G211,138,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10910,G211,138,ligerz-strand,544.0,personal items,0.016,l,0.0,1,0,0.0,0.008
10911,G211,138,luscherz-plage,560.0,personal items,0.032,l,0.0,1,0,0.0,0.008
10912,G211,138,luscherz-two,560.0,personal items,0.008,l,0.0,1,0,0.0,0.008
10913,G211,138,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10914,G211,138,oben-am-see,3092.0,personal items,0.008,l,0.0,1,0,0.0,0.008
10915,G211,138,pointe-dareuse,6154.0,personal items,0.008,l,0.0,1,0,0.0,0.008
10916,G211,138,strandboden-biel,55159.0,personal items,0.016,l,0.0,1,0,0.0,0.008
10917,G211,138,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,3,0,0.0,0.024
10918,G211,138,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
10919,G211,138,wycheley,3092.0,personal items,0.016,l,0.0,1,0,0.0,0.008
10920,G211,139,aare_bern_gerberm,133883.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10921,G211,139,aare_post,3695.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10922,G211,139,brugg-be-buren-bsg-standort,4390.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10923,G211,139,evole-plage,33489.0,personal items,0.088,l,0.0,2,0,0.0,0.016
10924,G211,139,impromptu_cudrefin,1633.0,personal items,0.008,l,0.0,1,0,0.0,0.008
10925,G211,139,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10926,G211,140,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10927,G211,140,strandboden-biel,55159.0,personal items,0.016,l,0.0,1,0,0.0,0.008
10928,G211,140,wycheley,3092.0,personal items,0.016,l,0.0,1,0,0.0,0.008
10929,G211,141,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10930,G211,141,plage-de-cheyres,2320.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10931,G211,141,sundbach-strand,1195.0,personal items,0.016,l,0.0,1,0,0.0,0.008
10932,G211,141,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,2,0,0.0,0.016
10933,G211,142,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10934,G211,143,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10935,G211,165,bern-fahrstrasse,133883.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10936,G211,166,aare_suhrespitz_badert,21506.0,personal items,0.008,r,0.0,1,0,0.0,0.008
10937,G211,166,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,1,0,0.0,0.008
10938,G213,1,mullermatte,55159.0,recreation,0.088,l,0.41,1,18,0.001462107058727967,0.008
10939,G213,2,camping-gwatt-strand,43734.0,recreation,0.008,l,0.24,1,6,0.00048736901957598897,0.008
10940,G213,4,strandboden-biel,55159.0,recreation,0.016,l,0.5,1,16,0.0012996507188693038,0.008
10941,G213,5,mullermatte,55159.0,recreation,0.088,l,0.17,1,8,0.0006498253594346519,0.008
10942,G213,6,weissenau-neuhaus,5751.0,recreation,0.08,l,0.07,1,9,0.0007310535293639835,0.008
10943,G213,9,mullermatte,55159.0,recreation,0.088,l,0.07,1,3,0.00024368450978799449,0.008
10944,G213,11,mullermatte,55159.0,recreation,0.088,l,0.12,1,5,0.0004061408496466575,0.008
10945,G213,13,weissenau-neuhaus,5751.0,recreation,0.08,l,0.03,1,3,0.00024368450978799449,0.008
10946,G213,14,mullermatte,55159.0,recreation,0.088,l,0.17,1,7,0.0005685971895053204,0.008
10947,G213,14,nidau-strand,6823.0,recreation,0.008,l,0.04,1,1,8.122816992933149e-05,0.008
10948,G213,14,sundbach-strand,1195.0,recreation,0.016,l,0.04,1,1,8.122816992933149e-05,0.008
10949,G213,14,thun-strandbad,43734.0,recreation,0.016,l,0.01,1,1,8.122816992933149e-05,0.008
10950,G213,16,thunersee_spiez_meierd_1,12812.0,recreation,0.088,l,0.02,1,1,8.122816992933149e-05,0.008
10951,G213,19,mullermatte,55159.0,recreation,0.088,l,0.05,1,2,0.00016245633985866297,0.008
10952,G213,22,evole-plage,33489.0,recreation,0.088,l,0.04,1,2,0.00016245633985866297,0.008
10953,G213,22,hafeli,2536.0,recreation,0.016,l,0.02,1,1,8.122816992933149e-05,0.008
10954,G213,22,mullermatte,55159.0,recreation,0.088,l,0.05,1,2,0.00016245633985866297,0.008
10955,G213,23,weissenau-neuhaus,5751.0,recreation,0.08,l,0.02,1,1,8.122816992933149e-05,0.008
10956,G213,28,weissenau-neuhaus,5751.0,recreation,0.08,l,0.01,1,1,8.122816992933149e-05,0.008
10957,G213,35,la-petite-plage,30157.0,recreation,0.088,l,0.01,1,1,8.122816992933149e-05,0.008
10958,G213,36,oben-am-see,3092.0,recreation,0.008,l,0.02,1,1,8.122816992933149e-05,0.008
10959,G213,37,weissenau-neuhaus,5751.0,recreation,0.08,l,0.03,1,1,8.122816992933149e-05,0.008
10960,G213,169,aare_bern_scheurerk,133883.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10961,G213,169,bern-fahrstrasse,133883.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10962,G213,169,gummligrabbe,1920.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10963,G213,169,thunersee_spiez_meierd_1,12812.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10964,G213,193,aare_suhrespitz_badert,21506.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10965,G213,194,aare_koniz_hoppej,41784.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10966,G213,194,augustmutzenbergstrandweg,12812.0,recreation,0.008,l,0.0,1,0,0.0,0.008
10967,G213,194,beich,1043.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10968,G213,194,la-thiele_le-mujon_confluence,30157.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10969,G213,196,aare_post,3695.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10970,G213,196,luscherz-two,560.0,recreation,0.008,l,0.0,1,0,0.0,0.008
10971,G213,196,plage-de-cheyres,2320.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10972,G213,196,spackmatt,3480.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10973,G213,198,aare_bern_gerberm,133883.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10974,G213,205,bielersee_vinelz_fankhausers,867.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10975,G213,205,evole-plage,33489.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10976,G213,205,mullermatte,55159.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10977,G213,206,mullermatte,55159.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10978,G213,208,la-petite-plage,30157.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10979,G213,209,bern-tiergarten,133883.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10980,G213,209,brugg-be-buren-bsg-standort,4390.0,recreation,0.008,r,0.0,1,0,0.0,0.008
10981,G213,209,evole-plage,33489.0,recreation,0.088,l,0.0,2,0,0.0,0.016
10982,G213,209,impromptu_cudrefin,1633.0,recreation,0.008,l,0.0,1,0,0.0,0.008
10983,G213,209,la-petite-plage,30157.0,recreation,0.088,l,0.0,3,0,0.0,0.024
10984,G213,209,thunersee_spiez_meierd_1,12812.0,recreation,0.088,l,0.0,2,0,0.0,0.016
10985,G213,209,weissenau-neuhaus,5751.0,recreation,0.08,l,0.0,1,0,0.0,0.008
10986,G213,210,evole-plage,33489.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10987,G213,211,evole-plage,33489.0,recreation,0.088,l,0.0,4,0,0.0,0.032
10988,G213,211,mullermatte,55159.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10989,G213,211,signalpain,30157.0,recreation,0.008,l,0.0,1,0,0.0,0.008
10990,G213,211,wycheley,3092.0,recreation,0.016,l,0.0,1,0,0.0,0.008
10991,G213,212,bielersee_vinelz_fankhausers,867.0,recreation,0.088,l,0.0,3,0,0.0,0.024
10992,G213,212,la-petite-plage,30157.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10993,G213,212,luscherz-plage,560.0,recreation,0.032,l,0.0,1,0,0.0,0.008
10994,G213,212,mullermatte,55159.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10995,G213,212,plage-de-cheyres,2320.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10996,G213,212,thunersee_spiez_meierd_1,12812.0,recreation,0.088,l,0.0,1,0,0.0,0.008
10997,G213,213,bielersee_vinelz_fankhausers,867.0,recreation,0.088,l,0.0,2,0,0.0,0.016
10998,G213,213,evole-plage,33489.0,recreation,0.088,l,0.0,2,0,0.0,0.016
10999,G213,213,hauterive-petite-plage,2623.0,recreation,0.008,l,0.0,1,0,0.0,0.008
11000,G213,213,la-petite-plage,30157.0,recreation,0.088,l,0.0,3,0,0.0,0.024
11001,G213,213,ligerz-strand,544.0,recreation,0.016,l,0.0,1,0,0.0,0.008
11002,G213,213,plage-de-cheyres,2320.0,recreation,0.088,l,0.0,1,0,0.0,0.008
11003,G213,213,schusspark-strand,55159.0,recreation,0.016,r,0.0,1,0,0.0,0.008
11004,G213,213,thun-strandbad,43734.0,recreation,0.016,l,0.0,1,0,0.0,0.008
11005,G213,214,luscherz-plage,560.0,recreation,0.032,l,0.0,1,0,0.0,0.008
11006,G213,214,pecos-plage,3357.0,recreation,0.008,l,0.0,1,0,0.0,0.008
11007,G213,214,plage-de-cheyres,2320.0,recreation,0.088,l,0.0,1,0,0.0,0.008
11008,G213,214,strandboden-biel,55159.0,recreation,0.016,l,0.0,1,0,0.0,0.008
11009,G213,214,weissenau-neuhaus,5751.0,recreation,0.08,l,0.0,3,0,0.0,0.024
11010,G213,215,bielersee_vinelz_fankhausers,867.0,recreation,0.088,l,0.0,2,0,0.0,0.016
11011,G213,215,schusspark-strand,55159.0,recreation,0.016,r,0.0,1,0,0.0,0.008
11012,G213,215,thunersee_spiez_meierd_1,12812.0,recreation,0.088,l,0.0,1,0,0.0,0.008
11013,G213,215,weissenau-neuhaus,5751.0,recreation,0.08,l,0.0,1,0,0.0,0.008
11014,G213,216,bielersee_vinelz_fankhausers,867.0,recreation,0.088,l,0.0,1,0,0.0,0.008
11015,G213,216,camp-des-peches,4645.0,recreation,0.008,l,0.0,1,0,0.0,0.008
11016,G213,216,hafeli,2536.0,recreation,0.016,l,0.0,1,0,0.0,0.008
11017,G213,216,la-petite-plage,30157.0,recreation,0.088,l,0.0,1,0,0.0,0.008
11018,G213,216,plage-de-cheyres,2320.0,recreation,0.088,l,0.0,3,0,0.0,0.024
11019,G213,216,pointe-dareuse,6154.0,recreation,0.008,l,0.0,1,0,0.0,0.008
11020,G213,217,bielersee_vinelz_fankhausers,867.0,recreation,0.088,l,0.0,2,0,0.0,0.016
11021,G213,217,delta-park,12812.0,recreation,0.008,l,0.0,1,0,0.0,0.008
11022,G213,217,la-petite-plage,30157.0,recreation,0.088,l,0.0,1,0,0.0,0.008
11023,G213,217,luscherz-plage,560.0,recreation,0.032,l,0.0,1,0,0.0,0.008
11024,G213,217,nouvelle-plage,9716.0,recreation,0.008,l,0.0,1,0,0.0,0.008
11025,G213,217,plage-de-cheyres,2320.0,recreation,0.088,l,0.0,2,0,0.0,0.016
11026,G213,217,thunersee_spiez_meierd_1,12812.0,recreation,0.088,l,0.0,3,0,0.0,0.024
11027,G213,218,aare-limmatspitz,5414.0,recreation,0.008,r,0.0,1,0,0.0,0.008
11028,G213,218,gals-reserve,827.0,recreation,0.016,l,0.0,1,0,0.0,0.008
11029,G213,218,ligerz-strand,544.0,recreation,0.016,l,0.0,1,0,0.0,0.008
11030,G213,218,luscherz-plage,560.0,recreation,0.032,l,0.0,1,0,0.0,0.008
11031,G213,218,plage-de-cheyres,2320.0,recreation,0.088,l,0.0,1,0,0.0,0.008
11032,G213,218,sundbach-strand,1195.0,recreation,0.016,l,0.0,1,0,0.0,0.008
11033,G213,218,thunersee_spiez_meierd_1,12812.0,recreation,0.088,l,0.0,1,0,0.0,0.008
11034,G213,218,wycheley,3092.0,recreation,0.016,l,0.0,1,0,0.0,0.008
11035,G213,219,aare-solothurn-lido-strand,16777.0,recreation,0.008,r,0.0,1,0,0.0,0.008
11036,G213,219,aare_brugg_buchie,11179.0,recreation,0.008,r,0.0,1,0,0.0,0.008
11037,G213,219,gals-reserve,827.0,recreation,0.016,l,0.0,1,0,0.0,0.008
11038,G213,219,plage-de-cheyres,2320.0,recreation,0.088,l,0.0,1,0,0.0,0.008
11039,G213,219,ruisseau-de-la-croix-plage,2320.0,recreation,0.008,l,0.0,1,0,0.0,0.008
11040,G213,219,thunersee_spiez_meierd_1,12812.0,recreation,0.088,l,0.0,1,0,0.0,0.008
11041,G214,10,sundbach-strand,1195.0,the rest,0.016,l,0.04,1,1,8.122816992933149e-05,0.008
11042,G214,73,bern-fahrstrasse,133883.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11043,G214,74,beich,1043.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11044,G214,75,aare_bern_scheurerk,133883.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11045,G214,75,aare_koniz_hoppej,41784.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11046,G214,75,gummligrabbe,1920.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11047,G214,75,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,1,0,0.0,0.008
11048,G214,76,aare_brugg_buchie,11179.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11049,G214,76,aare_suhrespitz_badert,21506.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11050,G214,76,augustmutzenbergstrandweg,12812.0,the rest,0.008,l,0.0,1,0,0.0,0.008
11051,G214,76,bern-tiergarten,133883.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11052,G214,76,luscherz-two,560.0,the rest,0.008,l,0.0,1,0,0.0,0.008
11053,G214,76,spackmatt,3480.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11054,G214,76,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,1,0,0.0,0.008
11055,G214,77,aare_post,3695.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11056,G214,77,la-thiele_le-mujon_confluence,30157.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11057,G214,78,aare-solothurn-lido-strand,16777.0,the rest,0.008,r,0.0,1,0,0.0,0.008
11058,G214,78,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,1,0,0.0,0.008
